Locus ID	Transcript ID	Entrez Arabidopsis ID	Col_Root_baseMeanB_GC	Col_Root_baseMeanA_FL	Col_Root_log2FoldChange	Col_Root_pval	Col_Root_padj	Symbol
AT4G36870	AT4G36870.1	829840	51.23133308	88.07675797	-0.781734933	0.036151276	1	SAW1
AT4G36870	AT4G36870.2	829840	51.23133308	88.61099698	-0.790459322	0.034196912	1	SAW1
AT4G37160	AT4G37160.1	829870	145.3349264	514.1653812	-1.822851029	0.004108451	0.466093616	sks15
AT4G37180	AT4G37180.1	829872	571.8223654	389.2263124	0.554957806	0.027848653	1	myb
AT4G37180	AT4G37180.2	829872	574.3224862	390.5349051	0.556409549	0.027529279	1	myb
AT4G37235	AT4G37235.1	2745737	18.44830394	72.76918746	-1.979839515	0.002493319	0.347970015	-
AT4G37240	AT4G37240.1	829878	10.46799976	21.0721219	-1.0093498	0.042059998	1	-
AT4G37430	AT4G37430.1	829897	406.1709885	272.1076985	0.577909422	0.025008799	1	CYP91A2
AT4G39955	AT4G39955.1	830156	413.5563377	291.9592243	0.502316985	0.048873041	1	hydrolase
AT4G40060	AT4G40060.1	830169	1256.517245	1717.761095	-0.45109893	0.049043569	1	ATHB16
AT4G40065	AT4G40065.1	6240840	25.51207828	63.58618493	-1.317532923	0.001280409	0.234149135	other RNA
AT4G40070	AT4G40070.1	830170	37.21170169	106.7099905	-1.51986698	0.000592113	0.146069061	protein binding
AT5G01210	AT5G01210.1	831901	1040.140035	658.278433	0.660007936	0.004801512	0.52061707	transferase
AT5G01215	AT5G01215.1	5008194	881.0675141	575.2038473	0.615179248	0.023559258	1	other RNA
AT5G01215	AT5G01215.2	5008194	994.6368577	631.2715516	0.655909156	0.005139463	0.54129293	other RNA
AT5G01790	AT5G01790.1	831868	41.82251932	20.55020186	1.025127405	0.003077301	0.394199231	-
AT5G01870	AT5G01870.1	831705	545.3547917	279.956606	0.961991887	0.010381959	0.793289832	lipid transfer
AT5G01900	AT5G01900.1	831826	10.55746833	2.212343472	2.254616629	0.033086592	1	WRKY62
AT5G02020	AT5G02020.1	831782	82.32547984	41.08646446	1.002675825	0.012610971	0.896598577	-
AT5G02020	AT5G02020.2	831782	77.29421128	38.74863977	0.996214705	0.0113484	0.83593815	-
AT5G02370	AT5G02370.1	831740	4393.871892	2178.883079	1.011904025	0.001006168	0.207773741	kinesin motor
AT5G02380	AT5G02380.1	831816	5132.973061	2234.781119	1.199661153	0.000762329	0.169823792	MT2B
AT5G02600	AT5G02600.1	831874	123.4665448	75.12055849	0.71684048	0.009941223	0.779593824	heavy-metal-associated
AT5G02600	AT5G02600.2	831874	123.3299699	74.65219209	0.724266896	0.009400762	0.757771493	heavy-metal-associated
AT5G02780	AT5G02780.1	831800	134.8499187	34.96680508	1.947296764	0.001320197	0.234427374	In2-1
AT5G02780	AT5G02780.2	831800	133.8288502	34.61001817	1.951127554	0.001313647	0.23439664	In2-1
AT5G03495	AT5G03495.1	5008197	6.017564209	2.02216651	1.573277834	0.023034936	1	nucleotide binding
AT5G03545	AT5G03545.1	831795	1638.865333	314.9064068	2.379702298	0.00111083	0.219381384	-
AT5G04530	AT5G04530.1	830332	7.242638193	2.861320917	1.339833992	0.014030334	0.952331487	KCS19
AT5G05320	AT5G05320.1	830414	38.68877113	63.8800046	-0.723449511	0.039804716	1	MO3
AT5G06330	AT5G06330.1	830521	89.10503398	152.9842688	-0.779804466	0.02032071	1	HIN1
AT5G06510	AT5G06510.1	830539	138.2889045	94.91670934	0.542951418	0.040757132	1	NF-YA10
AT5G06510	AT5G06510.2	830539	135.8285087	93.96709187	0.531558809	0.042811223	1	NF-YA10
AT5G06510	AT5G06510.3	830539	132.1634373	90.34170261	0.548859106	0.040765728	1	NF-YA10
AT5G06690	AT5G06690.1	830558	7.8851864	15.6437595	-0.988370497	0.025436025	1	WCRKC1
AT5G06690	AT5G06690.2	830558	7.115074308	14.20744761	-0.997696666	0.026004159	1	WCRKC1
AT5G07010	AT5G07010.1	830592	294.6579945	175.7935002	0.74515968	0.043533805	1	ST2A
AT5G07560	AT5G07560.1	830649	0.906552467	9.336834139	-3.364471031	0.00181734	0.285725788	GRP20
AT5G07570	AT5G07570.1	830650	11.83656168	146.6796016	-3.631346284	1.45E-25	5.34E-21	glycine/proline-rich
AT5G07571	AT5G07571.1	6240912	3.001329022	23.66864141	-2.979303508	1.27E-07	0.000222561	-
AT5G07572	AT5G07572.1	6240961	3.059147946	23.00963734	-2.91103646	6.01E-07	0.000884013	-
AT5G07860	AT5G07860.1	830679	185.3241726	116.7527608	0.666594405	0.015653663	1	transferase
AT5G07990	AT5G07990.1	830693	857.4732357	1804.56642	-1.073488699	0.034152369	1	TT7
AT5G08000	AT5G08000.1	830694	5.868450268	21.28306645	-1.858654554	0.011468448	0.841408669	PDCB2
AT5G08790	AT5G08790.1	830779	854.4298548	549.6559348	0.636433232	0.024812912	1	ATAF2
AT5G09730	AT5G09730.1	830833	8.566898993	3.420654394	1.32450073	0.020445205	1	XYL3
AT5G10180	AT5G10180.1	830882	3121.421181	885.3869731	1.817822985	7.98E-09	2.77E-05	SULTR2;1
AT5G10570	AT5G10570.1	830922	0.539241301	3.023399594	-2.487168765	0.009200201	0.749826582	bHLH
AT5G10625	AT5G10625.1	2745983	161.3187546	78.9268142	1.03132675	0.023206042	1	-
AT5G11610	AT5G11610.1	831033	18.89173361	37.4572953	-0.987491633	0.031071189	1	exostosin
AT5G11610	AT5G11610.2	831033	18.76078469	37.77488588	-1.009707226	0.029049253	1	exostosin
AT5G11670	AT5G11670.1	831039	9913.560368	15759.57649	-0.668753579	0.004761306	0.517784954	NADP-ME2
AT5G12330	AT5G12330.3	831108	151.0823168	87.68668816	0.784905066	0.01681254	1	LRP1
AT5G12330	AT5G12330.4	831108	183.1589113	108.5680224	0.75449666	0.037535495	1	LRP1
AT5G13130	AT5G13130.1	831152	0.246181861	2.96063625	-3.588110877	0.001836186	0.285986037	ATP binding
AT5G13130	AT5G13130.2	831152	4.458603596	10.37741868	-1.218783783	0.01019304	0.78876962	ATP binding
AT5G13320	AT5G13320.1	831173	113.5966543	1.489149373	6.25328806	1.21E-07	0.000222561	WIN3
AT5G13330	AT5G13330.1	831174	90.72894522	23.39325007	1.955470575	0.000186099	0.06514691	Rap2.6L
AT5G13370	AT5G13370.1	831178	80.70987532	11.52525579	2.807946436	1.11E-08	3.12E-05	auxin-responsive GH3
AT5G13750	AT5G13750.1	831220	1365.34152	924.3423124	0.562762735	0.01482449	0.97478317	ZIFL1
AT5G13750	AT5G13750.2	831220	1235.911649	847.7869244	0.543801993	0.019319481	1	ZIFL1
AT5G13750	AT5G13750.3	831220	1364.498278	923.493893	0.563196248	0.014710233	0.973905161	ZIFL1
AT5G13790	AT5G13790.1	831224	79.65600802	41.68789078	0.9341548	0.002527075	0.350519676	AGL15
AT5G14200	AT5G14200.1	831270	10521.33613	7657.114613	0.45844517	0.045956784	1	"3-isopropylmalate dehydrogenase, chloroplast"
AT5G14200	AT5G14200.2	831270	10516.93548	7650.241234	0.459137234	0.045662376	1	"3-isopropylmalate dehydrogenase, chloroplast"
AT5G14200	AT5G14200.3	831270	10061.05511	7333.345921	0.456238111	0.047356361	1	"3-isopropylmalate dehydrogenase, chloroplast"
AT5G14400	AT5G14400.1	831291	4.455385064	1.021239008	2.125229574	0.022194092	1	CYP724A1
AT5G14545	AT5G14545.1	5008210	27.20791239	12.82488905	1.085079921	0.019345299	1	MIR398B
AT5G14565	AT5G14565.1	28721157	61.9530689	25.77902475	1.264978063	0.001116095	0.219381384	MIR398C
AT5G14570	AT5G14570.1	831308	54.62489377	24.2066454	1.174155407	0.002783723	0.373847271	NRT2.7
AT5G14650	AT5G14650.1	831317	138.6132318	68.16984872	1.023859295	0.000906296	0.191668598	pectinase
AT5G14940	AT5G14940.1	831346	259.4077889	159.5201184	0.701483412	0.010945411	0.821062192	POT
AT5G16530	AT5G16530.1	831515	78.2884725	34.52685416	1.181081003	0.02967884	1	PIN5
AT5G16970	AT5G16970.1	831560	68.75061337	22.53739538	1.60905179	0.000276479	0.086859157	AER
AT5G17720	AT5G17720.1	831639	3.458161417	15.32646846	-2.147948192	0.013589156	0.941549794	hydrolase
AT5G17760	AT5G17760.1	831644	377.2451	193.0472253	0.966548343	0.000197143	0.067307827	AAA-type ATPase
AT5G17760	AT5G17760.2	831644	362.9521696	187.2104543	0.955118439	0.000238209	0.077405838	AAA-type ATPase
AT5G18970	AT5G18970.1	832015	185.7523707	126.4352284	0.554982128	0.049442926	1	AWPM-19-like membrane
AT5G19440	AT5G19440.1	832064	2450.371268	1584.076437	0.629358404	0.005368637	0.552759086	CAD
AT5G19880	AT5G19880.1	832110	12.05236242	1.844408831	2.708085577	0.046686364	1	peroxidase
AT5G19890	AT5G19890.1	832111	255.5374077	47.57561884	2.425240173	0.010814256	0.812882623	peroxidase
AT5G20150	AT5G20150.1	832137	427.6468755	167.4776049	1.352451808	0.000299412	0.091712419	SPX1
AT5G20400	AT5G20400.1	832162	518.120855	353.2813313	0.552471141	0.030171482	1	oxidoreductase
AT5G20830	AT5G20830.1	832206	1942.577617	1350.766318	0.524194133	0.02853022	1	SUS1
AT5G20830	AT5G20830.2	832206	1943.329064	1350.904574	0.524604446	0.028421321	1	SUS1
AT5G22090	AT5G22090.1	832270	2050.022454	1145.920328	0.839132971	0.000645991	0.155194032	-
AT5G22090	AT5G22090.2	832270	1985.607181	1110.469875	0.838409982	0.000691728	0.162162523	-
AT5G22300	AT5G22300.1	832290	38.4106602	2.014429413	4.253063603	2.76E-06	0.002899754	NIT4
AT5G22580	AT5G22580.1	832321	61.43093289	100.8656321	-0.715397491	0.03484194	1	-
AT5G22890	AT5G22890.1	832353	55.22884563	213.0323989	-1.947578981	0.020850713	1	zinc finger
AT5G23050	AT5G23050.1	832369	1795.619688	1151.887667	0.640481789	0.010994833	0.823089786	AAE17
AT5G23660	AT5G23660.1	832431	31.7782728	111.3724509	-1.809279793	2.18E-05	0.012359027	MTN3
AT5G23870	AT5G23870.1	832452	115.4331333	194.8432011	-0.755256203	0.005742458	0.573582541	pectinacetylesterase
AT5G23870	AT5G23870.2	832452	118.8675856	199.4707444	-0.746821812	0.005324292	0.549733115	pectinacetylesterase
AT5G23870	AT5G23870.3	832452	119.1818525	197.1757821	-0.726317788	0.007432773	0.66587822	pectinacetylesterase
AT5G23980	AT5G23980.1	832463	1.767607332	18.06516851	-3.353340987	7.43E-07	0.001050244	FRO4
AT5G23990	AT5G23990.1	832464	4.660721505	0.107407695	5.439384045	0.026423804	1	FRO5
AT5G24090	AT5G24090.1	832474	102.3537427	50.60033781	1.016344936	0.029282163	1	CHIB1
AT5G24110	AT5G24110.1	832476	31.71728948	11.89084609	1.415418112	0.002205031	0.312935651	WRKY30
AT5G24160	AT5G24160.1	832482	30.60660332	11.44050162	1.419692635	0.013142708	0.920164799	SQE6
AT5G24380	AT5G24380.1	832509	959.3201836	480.9713807	0.996061359	0.000337	0.101533635	YSL2
AT5G24660	AT5G24660.1	832538	132.0375013	59.52016063	1.149497417	0.001299513	0.234345583	LSU2
AT5G25250	AT5G25250.1	832596	46.91463434	19.16968255	1.291211575	0.047376363	1	-
AT5G25460	AT5G25460.1	832620	1027.767908	3149.848841	-1.615768087	2.34E-11	4.29E-07	-
AT5G25610	AT5G25610.1	832636	82.01515518	42.19951942	0.958663954	0.012481589	0.890846133	RD22
AT5G25620	AT5G25620.1	832638	375.3163386	202.6650807	0.889009563	0.002782472	0.373847271	YUC6
AT5G25620	AT5G25620.2	832638	362.4203634	195.9279195	0.887341024	0.003335618	0.412819232	YUC6
AT5G26220	AT5G26220.1	832691	178.4331554	41.29637558	2.11129664	5.27E-05	0.024848914	ChaC-like
AT5G26270	AT5G26270.1	832696	105.4296359	226.546855	-1.103529003	0.000399239	0.109669092	-
AT5G26270	AT5G26270.2	832696	102.140022	217.0363342	-1.08738831	0.00040646	0.109669092	-
AT5G26920	AT5G26920.1	832750	297.3496355	25.82631348	3.525246678	4.33E-06	0.004082525	CBP60G
AT5G26920	AT5G26920.2	832750	296.8729878	25.82631348	3.522932201	4.48E-06	0.004119356	CBP60G
AT5G27200	AT5G27200.1	832778	33.2367115	82.07043977	-1.304085038	0.015596446	1	ACP5
AT5G27600	AT5G27600.1	832820	1027.970965	492.7927614	1.060746546	1.05E-05	0.007247789	LACS7
AT5G27895	AT5G27895.1	3770755	1.259527633	0	Inf	0.010736432	0.810347083	transposable element gene
AT5G27920	AT5G27920.1	832858	705.0417986	1194.298791	-0.760383122	0.029607083	1	F-box
AT5G27930	AT5G27930.1	832860	204.2296991	337.7529041	-0.725775496	0.003590917	0.432352245	PP2C
AT5G27930	AT5G27930.2	832860	214.9817593	356.5383116	-0.729842853	0.003311055	0.41116368	PP2C
AT5G28510	AT5G28510.1	832944	48.37376372	15.44024047	1.64752957	0.036086237	1	BGLU24
AT5G35370	AT5G35370.1	833498	317.5801961	454.6725052	-0.517706814	0.044317379	1	ATP binding
AT5G35777	AT5G35777.1	3771299	0.929991256	0	Inf	0.028714081	1	transposable element gene
AT5G36130	AT5G36130.1	833610	68.02280853	33.41866525	1.02536446	0.037218867	1	CYP
AT5G36790	AT5G36790.1	833646	2.011111364	0	Inf	0.013007008	0.914146441	phosphoglycolate phosphatase
AT5G36790	AT5G36790.2	833646	2.142060283	0	Inf	0.010345585	0.793289832	phosphoglycolate phosphatase
AT5G36790	AT5G36790.3	833646	2.142060283	0	Inf	0.010315812	0.793289832	phosphoglycolate phosphatase
AT5G36940	AT5G36940.1	833664	468.78923	679.1598324	-0.53481171	0.027505706	1	CAT3
AT5G37970	AT5G37970.1	833776	4.244154745	0.138255765	4.940065714	0.020567075	1	methyltransferase
AT5G38100	AT5G38100.1	833790	8.100124534	34.87330094	-2.106106935	0.01537602	0.998544824	methyltransferase
AT5G38100	AT5G38100.2	833790	7.86965865	33.39560442	-2.085285261	0.014908264	0.976796921	methyltransferase
AT5G38420	AT5G38420.1	833829	30.76683547	12.87228322	1.257108088	0.014564286	0.973307647	ATS2B
AT5G38910	AT5G38910.1	833883	51.04798968	1.1140888	5.517918014	0.002924827	0.387147952	germin-like
AT5G39000	AT5G39000.1	833892	20.40320367	46.00746002	-1.173072112	0.002968789	0.389727737	kinase
AT5G39020	AT5G39020.1	833894	57.42609719	100.2121163	-0.803278529	0.014722215	0.973905161	kinase
AT5G39030	AT5G39030.1	833895	7.736736621	1.87245789	2.046791887	0.000805317	0.176196596	kinase
AT5G39050	AT5G39050.1	833897	40.71925215	8.629930663	2.238290192	7.01E-06	0.005482453	"transferase/ transferase, transferring acyl groups other than amino-acyl groups"
AT5G39610	AT5G39610.1	833957	44.87540231	19.52784642	1.200392019	0.009264302	0.753380393	NAC6
AT5G39760	AT5G39760.1	833972	66.75811973	38.72267358	0.785764755	0.009969164	0.779593824	HB23
AT5G39785	AT5G39785.1	833974	310.676535	221.9394673	0.485247037	0.040007784	1	ribosome
AT5G39785	AT5G39785.2	833974	310.9384328	221.7971902	0.48738786	0.039059136	1	ribosome
AT5G40370	AT5G40370.1	834035	1295.371275	882.2860318	0.554047308	0.017938464	1	glutaredoxin
AT5G40370	AT5G40370.2	834035	1164.191213	791.5764443	0.556527447	0.017772523	1	glutaredoxin
AT5G40590	AT5G40590.1	834057	128.0645404	24.08330748	2.410765622	0.0002914	0.090008205	DC1
AT5G40890	AT5G40890.1	834090	2328.315049	3349.399136	-0.524616022	0.020186767	1	CLCA
AT5G40890	AT5G40890.2	834090	2136.645804	3078.852052	-0.527044774	0.020150614	1	CLCA
AT5G40990	AT5G40990.1	834101	15.14012869	1.378331503	3.457382651	0.017714111	1	GLIP1
AT5G41050	AT5G41050.1	834107	12.02184188	20.54775998	-0.773323177	0.047802143	1	-
AT5G41280	AT5G41280.1	834129	25.99631429	9.685223564	1.424449839	0.024173902	1	-
AT5G42250	AT5G42250.1	834230	349.4145621	641.7022047	-0.876964205	0.000610307	0.149553768	alcohol dehydrogenase
AT5G42530	AT5G42530.1	834260	16.74752285	7.346131531	1.188891088	0.035976022	1	-
AT5G42610	AT5G42610.1	834268	25.28548073	10.47958271	1.270727937	0.043233952	1	-
AT5G42720	AT5G42720.1	834281	434.5614681	284.0509175	0.613410696	0.016505025	1	hydrolase
AT5G43180	AT5G43180.1	834336	812.8248186	509.7605948	0.673124598	0.042256462	1	-
AT5G43450	AT5G43450.1	834365	17.44886606	4.117788052	2.083191804	8.01E-05	0.032662045	2-oxoglutarate-dependent dioxygenase
AT5G43770	AT5G43770.1	834399	204.7665632	338.7258181	-0.726137801	0.042502264	1	proline-rich
AT5G43780	AT5G43780.1	834400	4246.916606	8315.090334	-0.969316157	0.015027267	0.981096348	APS4
AT5G44005	AT5G44005.1	2746185	82.79755424	53.37883556	0.633320319	0.041145234	1	-
AT5G44020	AT5G44020.1	834425	2237.024795	3947.747647	-0.819448524	0.000705879	0.162162523	acid phosphatase class B
AT5G44130	AT5G44130.1	834436	170.7487355	283.5724562	-0.731842514	0.049870117	1	FLA13
AT5G44570	AT5G44570.2	834484	1.713722523	0	Inf	0.039728536	1	-
AT5G44574	AT5G44574.1	5008299	12.56247402	27.93384946	-1.152893787	0.003796004	0.445781845	-
AT5G44578	AT5G44578.1	5008300	107.8925357	54.11424646	0.995514696	0.003580491	0.432352245	-
AT5G44580	AT5G44580.1	834486	16.66389798	7.586346971	1.135248651	0.041221338	1	-
AT5G44680	AT5G44680.1	834497	58.34807668	116.4791528	-0.997314761	0.005064922	0.536516836	methyladenine glycosylase
AT5G45120	AT5G45120.1	834548	5.064632057	19.46115788	-1.942068182	0.02037107	1	protease
AT5G45850	AT5G45850.1	834625	8.977839743	23.88712196	-1.411792792	0.001629772	0.269844774	-
AT5G46880	AT5G46880.1	834733	0.581344249	4.094065915	-2.816069702	0.000430288	0.112170864	HDG5
AT5G47380	AT5G47380.1	834785	2.509952476	0.924062294	1.441598031	0.029616041	1	-
AT5G47450	AT5G47450.1	834794	208.9922263	1184.496876	-2.502753207	0.008101017	0.697351494	TIP2;3
AT5G47550	AT5G47550.1	834805	19.71059129	49.95822623	-1.341751199	0.001822234	0.285725788	protease
AT5G47560	AT5G47560.1	834806	236.7039408	621.2193788	-1.39201911	0.00019021	0.065958101	TDT
AT5G47900	AT5G47900.1	834841	1.409992089	6.678619403	-2.243862833	0.001961926	0.296180389	-
AT5G47900	AT5G47900.2	834841	1.27904317	5.176439581	-2.016895177	0.009128468	0.745863437	-
AT5G47900	AT5G47900.3	834841	1.121707281	4.823674008	-2.10443617	0.008237673	0.704291332	-
AT5G47900	AT5G47900.4	834841	1.409992089	6.678619403	-2.243862833	0.001966102	0.296180389	-
AT5G47900	AT5G47900.5	834841	1.27904317	5.176439581	-2.016895177	0.009128468	0.745863437	-
AT5G47900	AT5G47900.6	834841	1.163810228	5.504872309	-2.241853269	0.003094428	0.394937088	-
AT5G47900	AT5G47900.7	834841	1.409992089	6.678619403	-2.243862833	0.001911493	0.290333609	-
AT5G48070	AT5G48070.1	834859	444.9915441	229.5043825	0.955256219	0.018503164	1	XTH20
AT5G48175	AT5G48175.1	834870	29.18568659	6.439576608	2.180223266	0.000374479	0.105882576	-
AT5G48180	AT5G48180.1	834871	377.0835799	222.7442743	0.759495982	0.002393402	0.337066202	NSP5
AT5G48412	AT5G48412.1	10723095	495.526315	742.4262481	-0.583286043	0.01304929	0.915367818	-
AT5G48430	AT5G48430.1	834898	126.4880735	43.28241513	1.547148453	0.005926212	0.587142202	aspartic-type endopeptidase
AT5G48540	AT5G48540.1	834910	103.4961991	70.29834552	0.558015145	0.038487975	1	33 kDa secretory
AT5G48850	AT5G48850.1	834943	218.9736307	35.8645004	2.610128708	7.55E-05	0.032278724	SDI1
AT5G48880	AT5G48880.1	834946	1672.890547	2358.041225	-0.495245884	0.03555177	1	PKT2
AT5G48880	AT5G48880.2	834946	1727.853557	2424.182088	-0.48851712	0.03778061	1	PKT2
AT5G48880	AT5G48880.3	834946	1706.759631	2402.179282	-0.493083935	0.036172059	1	PKT2
AT5G49630	AT5G49630.1	835025	600.1831624	335.406034	0.839494203	0.000378015	0.106066437	AAP6
AT5G49660	AT5G49660.1	835028	800.1849143	470.1451861	0.767227084	0.00117841	0.22646146	kinase
AT5G49900	AT5G49900.1	835053	539.0053752	761.0148167	-0.497624882	0.04257535	1	catalytic/ glucosylceramidase
AT5G50160	AT5G50160.1	835081	30.72503058	12.46754532	1.301236999	0.004359134	0.48407464	FRO8
AT5G50200	AT5G50200.1	835085	400.7643754	191.7661253	1.063406374	0.006653312	0.629841012	WR3
AT5G50200	AT5G50200.2	835085	400.8796083	191.7661253	1.063821137	0.006665619	0.629841012	WR3
AT5G50200	AT5G50200.3	835085	400.7643754	191.5204618	1.065255734	0.006577977	0.625641407	WR3
AT5G50760	AT5G50760.1	835148	63.26724535	209.1516145	-1.725018447	0.04389421	1	auxin-responsive
AT5G50790	AT5G50790.1	835151	0	0.853662628	-	0.04542575	1	nodulin MtN3
AT5G50800	AT5G50800.1	835152	113.8187038	57.49351625	0.985266482	0.0055242	0.566268816	nodulin MtN3
AT5G51440	AT5G51440.1	835218	104.6688819	54.96042982	0.9293674	0.008053191	0.695039276	HSP23.5-M
AT5G51500	AT5G51500.1	835224	81.61144043	38.79261766	1.072989276	0.004505347	0.495817475	pectinesterase
AT5G51870	AT5G51870.1	835262	2.851550686	19.47328183	-2.77167746	0.002469069	0.346395258	AGL71
AT5G51870	AT5G51870.2	835262	2.405929988	13.40509972	-2.478115385	0.009353389	0.755609905	AGL71
AT5G51870	AT5G51870.3	835262	3.139835495	21.17785776	-2.753795782	0.002013433	0.300844526	AGL71
AT5G52250	AT5G52250.1	835301	129.592213	186.1492326	-0.522480638	0.049945851	1	transducin
AT5G52260	AT5G52260.1	835302	13.08498519	52.37688865	-2.00101807	0.014196097	0.955688518	MYB19
AT5G52300	AT5G52300.1	835306	4.99519653	0.913831313	2.450541657	0.02968047	1	RD29B
AT5G52300	AT5G52300.2	835306	4.99519653	0.913831313	2.450541657	0.02968047	1	RD29B
AT5G52310	AT5G52310.1	835307	153.6981004	79.29627307	0.954774368	0.02045596	1	RD29A
AT5G52570	AT5G52570.1	835334	13.66585976	5.697648598	1.262137676	0.024389433	1	CHY2
AT5G52570	AT5G52570.2	835334	12.39860932	5.375425512	1.205727445	0.027226626	1	CHY2
AT5G52640	AT5G52640.1	835341	1037.035991	671.6063714	0.626778142	0.014456624	0.968162705	HSP83
AT5G52790	AT5G52790.1	835356	238.9732742	990.3485037	-2.051087017	0.003986514	0.453660328	CBS
AT5G53190	AT5G53190.1	835400	3.09437946	28.45215683	-3.200815992	9.47E-05	0.037040087	nodulin MtN3
AT5G54090	AT5G54090.1	835495	219.5787625	425.6043105	-0.954774238	0.007990719	0.692723764	DNA mismatch repair MutS
AT5G54148	AT5G54148.1	7922423	2.394314628	34.50360514	-3.849062462	0.000890103	0.191330441	-
AT5G54390	AT5G54390.1	835527	1089.983707	795.0430684	0.455201649	0.04346417	1	AHL
AT5G55050	AT5G55050.1	835596	90.63545815	176.6353814	-0.962626882	0.008365491	0.70525312	lipase
AT5G56100	AT5G56100.1	835709	11.7528035	19.40038312	-0.723080207	0.048041478	1	oleosin
AT5G56795	AT5G56795.1	3771524	4.379037778	12.82768806	-1.550575375	0.014103839	0.952331487	MT1B
AT5G57123	AT5G57123.1	835817	12.28364673	5.448574506	1.17278819	0.02115511	1	-
AT5G57220	AT5G57220.1	835828	129.4685727	39.59435442	1.709235297	0.000712237	0.162606843	CYP81F2
AT5G57350	AT5G57350.1	835841	923.1748231	610.9263218	0.595605479	0.044734317	1	AHA3
AT5G57350	AT5G57350.2	835841	923.1748231	610.9263218	0.595605479	0.044705843	1	AHA3
AT5G58670	AT5G58670.1	835981	525.0970207	320.6567872	0.711554065	0.010042793	0.780429016	PLC1
AT5G59260	AT5G59260.1	836044	19.09236544	41.53721202	-1.12140853	0.022676736	1	kinase
AT5G59320	AT5G59320.1	836051	272.006037	129.0765977	1.075411216	0.000274333	0.086859157	LTP3
AT5G59990	AT5G59990.1	836121	24.3625786	12.33529439	0.981874693	0.04949217	1	-
AT5G60250	AT5G60250.1	836147	38.24365771	14.93847867	1.356187281	0.003887656	0.447957907	zinc finger
AT5G60910	AT5G60910.1	836212	2.665585607	10.38123942	-1.961454277	0.002164149	0.310732847	FUL
AT5G60910	AT5G60910.2	836212	1.932801831	8.934696555	-2.208725006	0.001708943	0.277945277	FUL
AT5G61730	AT5G61730.1	836295	2.880916542	0	Inf	0.014591594	0.973307647	ATH11
AT5G61890	AT5G61890.1	836310	5.465420557	0.925895331	2.561411497	0.00575814	0.573582541	AP2
AT5G62630	AT5G62630.1	836384	2244.382422	1542.732135	0.540830931	0.026336991	1	HIPL2
AT5G62940	AT5G62940.1	836414	48.54768419	29.82351153	0.702952342	0.023722037	1	zinc finger
AT5G63160	AT5G63160.1	836437	651.8352802	1282.716038	-0.976622484	0.012060339	0.867518363	BT1
AT5G63700	AT5G63700.1	836490	164.1352885	111.7071473	0.55516395	0.033448853	1	zinc finger
AT5G63710	AT5G63710.1	836491	647.529075	429.0734989	0.593720176	0.0124315	0.888997334	kinase
AT5G63790	AT5G63790.1	836499	1069.901267	740.5665084	0.530776456	0.009338279	0.755609905	ANAC102
AT5G63850	AT5G63850.1	836505	1020.179737	497.6570159	1.035599663	0.000768009	0.170058564	AAP4
AT5G63990	AT5G63990.1	836520	573.0714053	399.2923479	0.521269487	0.035859801	1	"3'(2'),5'-bisphosphate nucleotidase"
AT5G63990	AT5G63990.2	836520	543.5736363	377.9722228	0.524195272	0.035203625	1	"3'(2'),5'-bisphosphate nucleotidase"
AT5G64060	AT5G64060.1	836527	79.1731119	42.53701888	0.896291629	0.007366409	0.662022203	anac103
AT5G64110	AT5G64110.1	836532	56.96935068	14.48125999	1.975998828	0.017748446	1	peroxidase
AT5G64240	AT5G64240.1	836545	457.3777072	290.3991369	0.655348884	0.011715685	0.852739505	MC3
AT5G64240	AT5G64240.2	836545	507.197931	322.9713708	0.651142574	0.016236998	1	MC3
AT5G64260	AT5G64260.1	836547	1117.727076	2218.915885	-0.989287021	0.000754888	0.169191511	EXL2
AT5G64810	AT5G64810.1	836602	45.04077966	6.956152665	2.6948703	5.01E-07	0.000766551	WRKY51
AT5G65140	AT5G65140.1	836638	157.1157523	106.228119	0.564662127	0.036662687	1	trehalose-6-phosphate phosphatase
AT5G65140	AT5G65140.2	836638	132.9360746	91.28851925	0.542227321	0.048656607	1	trehalose-6-phosphate phosphatase
AT5G65340	AT5G65340.1	836659	45.31772033	81.78557812	-0.851771174	0.048435373	1	-
AT5G65730	AT5G65730.1	836702	2.013923748	5.416249616	-1.427285169	0.04695612	1	glucosyl transferase
AT5G65870	AT5G65870.1	836716	47.29027633	27.82190726	0.765322248	0.025917541	1	PSK5
AT5G65925	AT5G65925.1	836722	44.28418501	75.30304019	-0.765916543	0.031357722	1	-
AT5G66052	AT5G66052.1	836736	249.4086677	383.2299683	-0.619698779	0.017653733	1	-
AT5G66780	AT5G66780.1	836811	24.99062431	11.17483273	1.161133706	0.029000667	1	-
AT5G66790	AT5G66790.1	836812	51.25926128	80.07230329	-0.643490619	0.040693564	1	kinase
AT5G67390	AT5G67390.1	836875	130.4334295	184.5523371	-0.500716334	0.047916211	1	-
AT5G67390	AT5G67390.2	836875	125.6821701	177.7521566	-0.500087067	0.04899318	1	-
